Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TenureToSalaryRatio,NoPromotionFlag,OvertimeRiskWeight,SatisfactionScore,CareerStagnation,LowIncomeFlag,ManagerRisk,RiskScore,Attrition_Actual,HighRiskFlag,ReplacementCostUSD
33,Travel_Rarely,536,Sales,10,5,Marketing,4,Male,82,4,3,Sales Executive,3,Divorced,8380,21708,0,Yes,14,3,4,2,10,3,3,9,8,0,8,1.07398568006277,0,2,3.6666666666666665,0.7272727272727273,0,0,0.09459299294011297,0,0,150840.0
19,Travel_Rarely,265,Research & Development,25,3,Life Sciences,2,Female,57,4,1,Research Scientist,4,Single,2994,21221,1,Yes,12,3,4,0,1,2,3,1,0,0,1,0.3340013358937871,0,2,3.3333333333333335,0.0,0,1,0.9322918689538605,0,1,53892.0
23,Travel_Rarely,373,Research & Development,1,2,Life Sciences,4,Male,47,3,1,Research Scientist,3,Married,1223,16901,1,No,22,4,4,1,1,2,3,1,0,0,1,0.817661487475338,0,0,3.6666666666666665,0.0,1,1,0.24661782661782664,0,0,22014.0
25,Travel_Frequently,599,Sales,24,1,Life Sciences,3,Male,73,1,1,Sales Representative,4,Single,1118,8040,1,Yes,14,3,4,0,1,4,3,1,0,1,0,0.894454382026427,0,2,3.6666666666666665,0.0,1,1,0.9916666666666668,1,1,20124.0
26,Travel_Rarely,583,Research & Development,4,2,Life Sciences,3,Male,53,3,1,Research Scientist,4,Single,2875,9973,1,Yes,20,4,2,0,8,2,2,8,5,2,2,2.78260869468431,0,2,3.0,0.5555555555555556,1,0,0.5756302521008403,0,1,51750.0
45,Travel_Rarely,1449,Sales,2,3,Marketing,1,Female,94,1,5,Manager,2,Single,18824,2493,2,Yes,16,3,1,0,26,2,3,24,10,1,11,1.2749681257291239,0,2,1.3333333333333333,0.37037037037037035,0,0,0.5560813799203892,1,1,338832.0
55,Non-Travel,177,Research & Development,8,1,Medical,4,Male,37,2,4,Healthcare Representative,2,Divorced,13577,25592,1,Yes,15,3,4,1,34,3,3,33,9,15,0,2.4305811296729334,1,2,3.3333333333333335,0.2571428571428571,0,1,0.15701363675125574,0,0,244386.0
21,Travel_Frequently,251,Research & Development,10,2,Life Sciences,1,Female,45,2,1,Laboratory Technician,3,Single,2625,25308,1,No,20,4,3,0,2,2,1,2,2,2,2,0.7619047616145125,0,0,2.3333333333333335,0.6666666666666666,1,0,0.9137245754781504,1,1,47250.0
46,Travel_Rarely,168,Sales,4,2,Marketing,4,Female,33,2,5,Manager,2,Married,18789,9946,2,No,14,3,3,1,26,2,3,11,4,0,8,0.585448932855104,0,0,3.0,0.14814814814814814,0,0,0.0,0,0,338202.0
34,Travel_Rarely,131,Sales,2,3,Marketing,3,Female,86,3,2,Sales Executive,1,Single,4538,6039,0,Yes,12,3,4,0,4,3,3,3,2,0,2,0.6610841779063278,0,2,2.6666666666666665,0.4,0,0,0.6900217426107476,0,1,81684.0
51,Travel_Frequently,237,Sales,9,3,Life Sciences,4,Male,83,3,5,Manager,2,Divorced,19847,19196,4,Yes,24,4,1,1,31,5,2,29,10,11,10,1.4611780117165727,1,2,2.3333333333333335,0.3125,0,0,0.315876769996173,0,0,357246.0
59,Travel_Rarely,1429,Research & Development,18,4,Medical,4,Male,67,3,3,Manufacturing Director,4,Single,10512,20002,6,No,12,3,4,0,25,6,2,9,7,5,4,0.8561643834801974,1,0,4.0,0.2692307692307692,0,0,0.09082542386069484,0,0,189216.0
34,Travel_Frequently,135,Research & Development,19,3,Medical,3,Female,46,3,2,Laboratory Technician,2,Divorced,4444,22534,4,No,13,3,3,2,15,2,4,11,8,5,10,2.4752475241954888,1,0,2.6666666666666665,0.5,0,0,0.09923067409953326,0,0,79992.0
28,Travel_Frequently,791,Research & Development,1,4,Medical,4,Male,44,3,1,Laboratory Technician,3,Single,2154,6842,0,Yes,11,3,3,0,5,2,2,4,2,0,2,1.8570102126940529,0,2,3.3333333333333335,0.3333333333333333,1,0,0.7646395400265369,0,1,38772.0
44,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,3,Male,92,4,5,Manager,1,Divorced,19190,17477,1,No,14,3,4,2,26,4,2,25,9,14,13,1.302761855064994,1,0,2.6666666666666665,0.3333333333333333,0,0,0.0,0,0,345420.0
34,Travel_Frequently,648,Human Resources,11,3,Life Sciences,3,Male,56,2,2,Human Resources,2,Married,4490,21833,4,No,11,3,4,2,14,5,4,10,9,1,8,2.2271714917088703,0,0,3.0,0.6,0,0,0.023898696997624157,0,0,80820.0
35,Travel_Rarely,735,Research & Development,6,1,Life Sciences,3,Male,66,3,1,Research Scientist,3,Married,3506,6020,0,Yes,14,3,4,0,4,3,3,3,2,2,2,0.8556759837833212,0,2,3.3333333333333335,0.4,0,0,0.2730517587501091,0,0,63108.0
42,Travel_Rarely,603,Research & Development,7,4,Medical,2,Female,78,4,2,Research Scientist,2,Married,2372,5628,6,Yes,16,3,4,0,18,2,3,1,0,0,0,0.4215851600246268,0,2,2.6666666666666665,0.0,1,1,0.5854931446262717,0,1,42696.0
43,Travel_Rarely,531,Sales,4,4,Marketing,4,Female,56,2,3,Sales Executive,4,Single,10231,20364,3,No,14,3,4,0,23,3,4,21,7,15,17,2.0525852798306534,1,0,4.0,0.2916666666666667,0,0,0.09459299294011297,0,0,184158.0
36,Travel_Rarely,429,Research & Development,2,4,Life Sciences,3,Female,53,3,2,Manufacturing Director,2,Single,5410,2323,9,Yes,11,3,4,0,18,2,3,16,14,5,12,2.9574861362370632,1,2,3.0,0.7368421052631579,0,0,0.7238859180035652,0,1,97380.0
44,Travel_Rarely,621,Research & Development,15,3,Medical,1,Female,73,3,3,Healthcare Representative,4,Married,7978,14075,1,No,11,3,4,1,10,2,3,10,7,0,5,1.2534469790356673,0,0,3.0,0.6363636363636364,0,0,0.06690988241972251,1,0,143604.0
28,Travel_Frequently,193,Research & Development,2,3,Life Sciences,4,Male,52,2,1,Laboratory Technician,4,Married,3867,14222,1,Yes,12,3,2,1,2,2,3,2,2,2,2,0.5171967932461348,0,2,3.3333333333333335,0.6666666666666666,0,0,0.5464748100197017,0,1,69606.0
51,Travel_Frequently,968,Research & Development,6,2,Medical,2,Female,40,2,1,Laboratory Technician,3,Single,2838,4257,0,No,14,3,2,0,8,6,2,7,0,7,7,2.4665257214705685,1,0,2.3333333333333335,0.0,1,0,0.49277654902549684,0,0,51084.0
30,Non-Travel,879,Research & Development,9,2,Medical,3,Female,72,3,2,Manufacturing Director,3,Single,4695,12858,7,Yes,18,3,3,0,10,3,3,8,4,1,7,1.7039403617244002,0,2,3.0,0.36363636363636365,0,0,0.4280276873052727,0,0,84510.0
29,Travel_Rarely,806,Research & Development,7,3,Technical Degree,2,Female,39,3,1,Laboratory Technician,3,Divorced,3339,17285,3,Yes,13,3,1,2,10,2,3,7,7,7,7,2.0964360580723462,1,2,2.0,0.6363636363636364,0,0,0.5995444217657264,1,1,60102.0
28,Travel_Rarely,640,Research & Development,1,3,Technical Degree,4,Male,84,3,1,Research Scientist,1,Single,2080,4732,2,No,11,3,2,0,5,2,2,3,2,1,2,1.442307691614275,0,0,2.3333333333333335,0.3333333333333333,1,0,0.6219251336898395,0,1,37440.0
25,Travel_Rarely,266,Research & Development,1,3,Medical,4,Female,40,3,1,Research Scientist,2,Single,2096,18830,1,No,18,3,4,0,2,3,2,2,2,2,1,0.9541984728271953,0,0,3.3333333333333335,0.6666666666666666,1,1,0.39369932909631744,0,0,37728.0
32,Travel_Rarely,604,Sales,8,3,Medical,3,Male,56,4,2,Sales Executive,4,Married,6209,11693,1,No,15,3,3,2,10,4,4,10,7,0,8,1.6105653081638647,0,0,3.3333333333333335,0.6363636363636364,0,0,0.0,0,0,111762.0
45,Travel_Frequently,364,Research & Development,25,3,Medical,2,Female,83,3,5,Manager,2,Single,18061,13035,3,No,22,4,3,0,22,4,3,0,0,0,0,0.0,0,0,2.3333333333333335,0.0,0,1,0.09923067409953326,0,0,325098.0
39,Travel_Rarely,412,Research & Development,13,4,Medical,3,Female,94,2,4,Manager,2,Divorced,17123,17334,6,Yes,13,3,4,2,21,4,3,19,9,15,2,1.109618641528376,1,2,3.0,0.4090909090909091,0,0,0.4192054019708114,0,0,308214.0
58,Travel_Rarely,848,Research & Development,23,4,Life Sciences,1,Male,88,3,1,Research Scientist,3,Divorced,2372,26076,1,No,12,3,4,2,2,3,3,2,2,2,2,0.8431703200492536,0,0,2.6666666666666665,0.6666666666666666,1,0,0.19861861861861863,0,0,42696.0
32,Travel_Rarely,1089,Research & Development,7,2,Life Sciences,4,Male,79,3,2,Laboratory Technician,3,Married,4883,22845,1,No,18,3,1,1,10,3,3,10,4,1,1,2.0479213594003847,0,0,2.6666666666666665,0.36363636363636365,0,1,0.10903459566816069,1,0,87894.0
39,Travel_Rarely,360,Research & Development,23,3,Medical,3,Male,93,3,1,Research Scientist,1,Single,3904,22154,0,No,13,3,1,0,6,2,3,5,2,0,3,1.280737704589975,0,0,1.6666666666666667,0.2857142857142857,0,0,0.523007814260483,1,1,70272.0
30,Travel_Rarely,1138,Research & Development,6,3,Technical Degree,1,Female,48,2,2,Laboratory Technician,4,Married,4627,23631,0,No,12,3,1,1,10,6,3,9,2,6,7,1.9451048191171159,1,0,2.0,0.18181818181818182,0,0,0.3774142962996567,0,0,83286.0
36,Travel_Rarely,325,Research & Development,10,4,Technical Degree,4,Female,63,3,3,Healthcare Representative,3,Married,7094,5747,3,No,12,3,1,0,10,0,3,7,7,1,7,0.9867493655220257,0,0,2.6666666666666665,0.6363636363636364,0,0,0.17821709446028863,0,0,127692.0
46,Travel_Rarely,991,Human Resources,1,2,Life Sciences,4,Female,44,3,1,Human Resources,1,Single,3423,22957,6,No,12,3,3,0,10,3,4,7,6,5,7,2.0449897744536987,1,0,2.6666666666666665,0.5454545454545454,0,0,0.16508968133287555,0,0,61614.0
28,Non-Travel,1476,Research & Development,1,3,Life Sciences,3,Female,55,1,2,Laboratory Technician,4,Married,6674,16392,0,No,11,3,1,3,10,6,3,9,8,7,5,1.348516631503069,1,0,2.6666666666666665,0.7272727272727273,0,0,0.10903459566816069,0,0,120132.0
50,Travel_Rarely,1322,Research & Development,28,3,Life Sciences,4,Female,43,3,4,Research Director,1,Married,16880,22422,4,Yes,11,3,2,0,25,2,3,3,2,1,2,0.17772511847288358,0,2,2.3333333333333335,0.07692307692307693,0,0,0.2469754869265956,0,0,303840.0
40,Travel_Rarely,299,Sales,25,4,Marketing,4,Male,57,2,3,Sales Executive,2,Single,9094,17235,2,Yes,12,3,3,0,9,2,3,5,4,1,0,0.5498130634979312,0,2,3.0,0.4,0,1,0.9691097612065354,1,1,163692.0
52,Travel_Rarely,1030,Sales,5,3,Life Sciences,2,Male,64,3,3,Sales Executive,2,Single,8446,21534,9,Yes,19,3,3,0,10,2,2,8,7,7,7,0.9471939378466501,1,2,2.3333333333333335,0.6363636363636364,0,0,0.9916666666666668,1,1,152028.0
30,Travel_Rarely,634,Research & Development,17,4,Medical,2,Female,95,3,3,Manager,1,Married,11916,25927,1,Yes,23,4,4,2,9,2,3,9,1,0,8,0.7552870090000599,0,2,2.3333333333333335,0.1,0,0,0.36124933879577786,0,0,214488.0
39,Travel_Rarely,524,Research & Development,18,2,Life Sciences,1,Male,32,3,2,Manufacturing Director,3,Single,4534,13352,0,No,11,3,1,0,9,6,3,8,7,1,7,1.764446404551291,0,0,1.6666666666666667,0.7,0,0,0.2714323255517285,0,0,81612.0
31,Non-Travel,587,Sales,2,4,Life Sciences,4,Female,57,3,3,Sales Executive,3,Divorced,9852,8935,1,Yes,19,3,1,1,10,5,2,10,8,9,6,1.0150223303882437,1,2,2.6666666666666665,0.7272727272727273,0,0,0.38997839886375935,0,0,177336.0
41,Non-Travel,256,Sales,10,2,Medical,3,Male,40,1,2,Sales Executive,2,Single,6151,22074,1,No,13,3,1,0,19,4,3,19,2,11,9,3.0889286289889566,1,0,2.0,0.1,0,0,0.6684063098923779,0,1,110718.0
31,Travel_Frequently,1060,Sales,1,3,Life Sciences,4,Female,54,3,1,Sales Representative,2,Single,2302,8319,1,Yes,11,3,1,0,3,2,4,3,2,2,2,1.3032145954373524,0,2,2.3333333333333335,0.5,1,0,0.9369621986241901,1,1,41436.0
44,Travel_Rarely,935,Research & Development,3,3,Life Sciences,1,Male,89,3,1,Laboratory Technician,1,Married,2362,14669,4,No,12,3,3,0,10,4,4,3,2,1,2,1.270110075668878,0,0,1.6666666666666667,0.18181818181818182,1,0,0.5197368421052632,1,1,42516.0
42,Non-Travel,495,Research & Development,2,1,Life Sciences,3,Male,37,3,4,Manager,3,Married,17861,26582,0,Yes,13,3,4,0,21,3,2,20,8,2,10,1.1197581321807424,0,2,3.3333333333333335,0.36363636363636365,0,0,0.09459299294011297,0,0,321498.0
55,Travel_Rarely,282,Research & Development,2,2,Medical,4,Female,58,1,5,Manager,3,Married,19187,6992,4,No,14,3,4,1,23,5,3,19,9,9,11,0.9902538176374496,1,0,3.6666666666666665,0.375,0,0,0.0,0,0,345366.0
56,Travel_Rarely,206,Human Resources,8,4,Life Sciences,4,Male,99,3,5,Manager,2,Single,19717,4022,6,No,14,3,1,0,36,4,3,7,3,7,7,0.35502358369148335,1,0,2.3333333333333335,0.08108108108108109,0,0,0.03842538190364277,0,0,354906.0
40,Non-Travel,458,Research & Development,16,2,Life Sciences,3,Male,74,3,1,Research Scientist,3,Divorced,3544,8532,9,No,16,3,2,1,6,0,3,4,2,0,0,1.1286681712390891,0,0,2.6666666666666665,0.2857142857142857,0,1,0.3936993290963179,0,0,63792.0
34,Travel_Rarely,943,Research & Development,9,3,Life Sciences,4,Male,86,3,3,Healthcare Representative,4,Divorced,8500,5494,0,No,11,3,4,1,10,0,2,9,7,1,6,1.0588235292871973,0,0,4.0,0.6363636363636364,0,0,0.02972972972972973,0,0,153000.0
40,Travel_Rarely,523,Research & Development,2,3,Life Sciences,3,Male,98,3,2,Research Scientist,4,Single,4661,22455,1,No,13,3,3,0,9,4,3,9,8,8,8,1.9309161120079563,1,0,3.3333333333333335,0.8,0,0,0.10903459566816083,0,0,83898.0
41,Travel_Frequently,1018,Sales,1,3,Marketing,3,Female,66,3,2,Sales Executive,1,Divorced,4103,4297,0,No,17,3,4,1,10,2,3,9,3,1,7,2.193516938290637,0,0,2.6666666666666665,0.2727272727272727,0,0,0.02224453942306643,0,0,73854.0
35,Travel_Frequently,482,Research & Development,4,4,Life Sciences,3,Male,87,3,2,Research Scientist,3,Single,4249,2690,1,Yes,11,3,2,0,9,3,3,9,6,1,1,2.118145445488787,0,2,2.6666666666666665,0.6,0,1,0.541795665634675,0,1,76482.0
51,Travel_Rarely,770,Human Resources,5,3,Life Sciences,3,Male,84,3,4,Manager,2,Divorced,14026,17588,1,Yes,11,3,2,1,33,2,3,33,9,0,10,2.352773420622218,0,2,2.3333333333333335,0.2647058823529412,0,0,0.019012043855290258,0,0,252468.0
38,Travel_Rarely,1009,Sales,2,2,Life Sciences,2,Female,31,3,2,Sales Executive,1,Divorced,6893,19461,3,No,15,3,4,1,11,3,3,7,7,1,7,1.0155229941947594,0,0,2.3333333333333335,0.5833333333333334,0,0,0.09459299294011297,0,0,124074.0
34,Travel_Rarely,507,Sales,15,2,Medical,3,Female,66,3,2,Sales Executive,1,Single,6125,23553,1,No,12,3,4,0,10,6,4,10,8,9,6,1.6326530609579342,1,0,2.6666666666666665,0.7272727272727273,0,0,0.3436234577587972,0,0,110250.0
25,Travel_Rarely,882,Research & Development,19,1,Medical,4,Male,67,3,1,Laboratory Technician,4,Married,3669,9075,3,No,11,3,3,3,7,6,2,3,2,1,2,0.8176614879210516,0,0,3.6666666666666665,0.25,0,0,0.09622994548129281,0,0,66042.0
58,Travel_Rarely,601,Research & Development,7,4,Medical,3,Female,53,2,3,Manufacturing Director,1,Married,10008,12023,7,Yes,14,3,4,0,31,0,2,10,9,5,9,0.9992006393885692,1,2,2.6666666666666665,0.28125,0,0,0.504764853309745,1,0,180144.0
40,Travel_Rarely,329,Research & Development,1,4,Life Sciences,2,Male,88,3,1,Laboratory Technician,2,Married,2387,6762,3,No,22,4,3,1,7,3,3,4,2,0,3,1.675743610525453,0,0,2.3333333333333335,0.25,1,0,0.3212171334271117,0,0,42966.0
36,Travel_Frequently,607,Sales,7,3,Marketing,1,Female,83,4,2,Sales Executive,1,Married,4639,2261,2,No,16,3,4,1,17,2,2,15,7,6,13,3.2334554853991255,1,0,2.0,0.3888888888888889,0,0,0.2821544004117344,0,0,83502.0
48,Travel_Rarely,855,Research & Development,4,3,Life Sciences,4,Male,54,3,3,Manufacturing Director,4,Single,7898,18706,1,No,11,3,3,0,11,2,3,10,9,0,8,1.2661433272643525,0,0,3.6666666666666665,0.75,0,0,0.02972972972972973,0,0,142164.0
27,Travel_Rarely,1291,Sales,11,3,Medical,3,Female,98,4,1,Sales Representative,4,Married,2534,6527,8,No,14,3,2,1,5,4,3,1,0,0,0,0.394632991162339,0,0,3.0,0.0,1,1,0.5560813799203892,0,1,45612.0
51,Travel_Rarely,1405,Research & Development,11,2,Technical Degree,4,Female,82,2,4,Manufacturing Director,2,Single,13142,24439,3,No,16,3,2,0,29,1,2,5,2,0,3,0.3804595951620408,0,0,2.6666666666666665,0.06666666666666667,0,0,0.02972972972972973,0,0,236556.0
18,Non-Travel,1124,Research & Development,1,3,Life Sciences,4,Female,97,3,1,Laboratory Technician,4,Single,1611,19305,1,No,15,3,3,0,0,5,4,0,0,0,0,0.0,0,0,3.6666666666666665,0.0,1,1,0.2956081497275527,0,0,28998.0
35,Travel_Rarely,817,Research & Development,1,3,Medical,4,Female,60,2,2,Laboratory Technician,4,Married,5363,10846,0,No,12,3,2,1,10,0,3,9,7,0,0,1.6781652057284793,0,0,3.3333333333333335,0.6363636363636364,0,1,0.09459299294011297,0,0,96534.0
27,Travel_Frequently,793,Sales,2,1,Life Sciences,4,Male,43,1,2,Sales Executive,4,Single,5071,20392,3,No,20,4,2,0,8,3,3,6,2,0,0,1.1831985799283773,0,0,3.3333333333333335,0.2222222222222222,0,1,0.4423134015909869,0,0,91278.0
55,Travel_Rarely,267,Sales,13,4,Marketing,1,Male,85,4,4,Sales Executive,3,Single,13695,9277,6,Yes,17,3,3,0,24,2,2,19,7,3,8,1.3873676523265888,1,2,2.3333333333333335,0.28,0,0,0.8434645664322691,1,1,246510.0
56,Travel_Rarely,1369,Research & Development,23,3,Life Sciences,4,Male,68,3,4,Manufacturing Director,2,Married,13402,18235,4,Yes,12,3,1,1,33,0,3,19,16,15,9,1.417698850811991,1,2,2.3333333333333335,0.47058823529411764,0,0,0.3711429381188739,0,0,241236.0
34,Non-Travel,999,Research & Development,26,1,Technical Degree,1,Female,92,2,1,Research Scientist,3,Divorced,2029,15891,1,No,20,4,3,3,5,2,3,5,4,0,0,2.4642681111561027,0,0,2.3333333333333335,0.6666666666666666,1,1,0.18060692271218587,0,0,36522.0
40,Travel_Rarely,1202,Research & Development,2,1,Medical,2,Female,89,4,2,Healthcare Representative,3,Divorced,6377,13888,5,No,20,4,2,3,15,0,3,12,11,11,8,1.8817625839921965,1,0,2.3333333333333335,0.6875,0,0,0.09459299294011297,0,0,114786.0
34,Travel_Rarely,285,Research & Development,29,3,Medical,2,Male,86,3,2,Laboratory Technician,3,Married,5429,17491,4,No,13,3,1,2,10,1,3,8,7,7,7,1.473567875948873,1,0,2.0,0.6363636363636364,0,0,0.6885918003565064,0,1,97722.0
31,Travel_Frequently,703,Sales,2,3,Life Sciences,3,Female,90,2,1,Sales Representative,4,Single,2785,11882,7,No,14,3,3,0,3,3,4,1,0,0,0,0.35906642716011977,0,0,3.3333333333333335,0.0,1,1,0.8048833726720137,1,1,50130.0
35,Travel_Frequently,662,Sales,18,4,Marketing,4,Female,67,3,2,Sales Executive,3,Married,4614,23288,0,Yes,18,3,3,1,5,0,2,4,2,3,2,0.8669267445021832,1,2,3.3333333333333335,0.3333333333333333,0,0,0.6885918003565064,1,1,83052.0
38,Travel_Frequently,693,Research & Development,7,3,Life Sciences,4,Male,57,4,1,Research Scientist,3,Divorced,2610,15748,1,No,11,3,4,3,4,2,3,4,2,0,3,1.5325670492212387,0,0,3.6666666666666665,0.4,1,0,0.022483711278164946,0,0,46980.0
34,Travel_Rarely,404,Research & Development,2,4,Technical Degree,3,Female,98,3,2,Healthcare Representative,4,Single,6687,6163,1,No,11,3,4,0,14,2,4,14,11,4,11,2.093614475535574,1,0,3.6666666666666665,0.7333333333333333,0,0,0.09459299294011297,0,0,120366.0
28,Travel_Rarely,736,Sales,26,3,Life Sciences,3,Male,48,2,2,Sales Executive,1,Married,4724,24232,1,No,11,3,3,1,5,0,3,5,3,0,4,1.058425063281451,0,0,2.3333333333333335,0.5,0,0,0.6219251336898395,0,1,85032.0
31,Travel_Rarely,330,Research & Development,22,4,Medical,4,Male,98,3,2,Manufacturing Director,3,Married,6179,21057,1,Yes,15,3,4,2,10,3,2,10,2,6,7,1.618384851655869,1,2,3.6666666666666665,0.18181818181818182,0,0,0.5373839009287925,1,1,111222.0
39,Travel_Rarely,1498,Sales,21,4,Life Sciences,1,Male,44,2,2,Sales Executive,4,Married,6120,3567,3,Yes,12,3,4,2,8,2,4,5,4,1,4,0.8169934639187919,0,2,3.0,0.4444444444444444,0,0,0.5384343210968598,0,1,110160.0
51,Travel_Frequently,541,Sales,2,3,Marketing,2,Male,52,3,3,Sales Executive,2,Married,10596,15395,2,No,11,3,2,0,14,5,3,4,2,3,2,0.37750094371673265,1,0,2.0,0.13333333333333333,0,0,0.39369932909631744,0,0,190728.0
41,Travel_Frequently,1200,Research & Development,22,3,Life Sciences,4,Female,75,3,2,Research Scientist,4,Divorced,5467,13953,3,Yes,14,3,1,2,12,4,2,6,2,3,3,1.0974940550397854,1,2,3.0,0.15384615384615385,0,0,0.2730517587501091,0,0,98406.0
37,Travel_Rarely,1439,Research & Development,4,1,Life Sciences,3,Male,54,3,1,Research Scientist,3,Married,2996,5182,7,Yes,15,3,4,0,8,2,3,6,4,1,3,2.0026702263008445,0,2,3.3333333333333335,0.4444444444444444,0,0,0.39369932909631744,0,0,53928.0
33,Travel_Frequently,1111,Sales,5,1,Life Sciences,2,Male,61,3,2,Sales Executive,4,Married,9998,19293,6,No,13,3,1,0,8,2,4,5,4,1,2,0.5001000199539808,0,0,2.3333333333333335,0.4444444444444444,0,0,0.33296985185521233,0,0,179964.0
32,Travel_Rarely,499,Sales,2,1,Marketing,3,Male,36,3,2,Sales Executive,2,Married,4078,20497,0,Yes,13,3,1,3,4,3,2,3,2,1,2,0.7356547325317178,0,2,2.0,0.4,0,0,0.6526610644257703,0,1,73404.0
39,Non-Travel,1485,Research & Development,25,2,Life Sciences,3,Male,71,3,3,Healthcare Representative,3,Married,10920,3449,3,No,21,4,2,1,13,2,3,6,4,0,5,0.5494505494002334,0,0,2.6666666666666665,0.2857142857142857,0,0,0.09459299294011297,0,0,196560.0
25,Travel_Rarely,1372,Sales,18,1,Life Sciences,1,Male,93,4,2,Sales Executive,3,Married,6232,12477,2,No,11,3,2,0,6,3,2,3,2,1,2,0.4813863927340522,0,0,2.0,0.2857142857142857,0,0,0.541795665634675,0,1,112176.0
52,Travel_Frequently,322,Research & Development,28,2,Medical,4,Female,59,4,4,Manufacturing Director,3,Married,13247,9731,2,Yes,11,3,2,1,24,3,2,5,3,0,2,0.37744394954499555,0,2,3.0,0.12,0,0,0.09632378861472977,0,0,238446.0
43,Travel_Rarely,930,Research & Development,6,3,Medical,1,Female,73,2,2,Research Scientist,3,Single,4081,20003,1,Yes,14,3,1,0,20,3,1,20,7,1,8,4.900759616539877,0,2,1.6666666666666667,0.3333333333333333,0,0,0.514542036910458,0,1,73458.0
27,Travel_Rarely,205,Sales,10,3,Marketing,4,Female,98,2,2,Sales Executive,4,Married,5769,7100,1,Yes,11,3,4,0,6,3,3,6,2,4,4,1.0400416014837854,1,2,4.0,0.2857142857142857,0,0,0.6567990832696715,0,1,103842.0
27,Travel_Rarely,135,Research & Development,17,4,Life Sciences,4,Female,51,3,1,Research Scientist,3,Single,2394,25681,1,Yes,13,3,4,0,8,2,3,8,2,7,7,3.3416875508180084,1,2,3.6666666666666665,0.2222222222222222,1,0,0.873786498461205,1,1,43092.0
26,Travel_Rarely,683,Research & Development,2,1,Medical,1,Male,36,2,1,Research Scientist,4,Single,3904,4050,0,No,12,3,4,0,5,2,3,4,3,1,1,1.02459016367198,0,0,3.0,0.5,0,1,0.39369932909631744,0,0,70272.0
42,Travel_Rarely,1147,Human Resources,10,3,Human Resources,3,Female,31,3,4,Manager,1,Married,16799,16616,0,No,14,3,3,1,21,5,3,20,7,0,9,1.190547056301533,0,0,2.3333333333333335,0.3181818181818182,0,0,0.0,0,0,302382.0
52,Travel_Rarely,258,Research & Development,8,4,Other,3,Female,54,3,1,Laboratory Technician,1,Married,2950,17363,9,No,13,3,3,0,12,2,1,5,4,0,4,1.6949152536627405,0,0,2.3333333333333335,0.3076923076923077,0,0,0.48954203691045794,0,0,53100.0
37,Travel_Rarely,1462,Research & Development,11,3,Medical,1,Female,94,3,1,Laboratory Technician,3,Single,3629,19106,4,No,18,3,1,0,8,6,3,3,2,0,2,0.8266740146523356,0,0,1.6666666666666667,0.2222222222222222,0,0,0.3811352265322149,0,0,65322.0
35,Travel_Frequently,200,Research & Development,18,2,Life Sciences,3,Male,60,3,3,Manufacturing Director,4,Single,9362,19944,2,No,11,3,3,0,10,2,3,2,2,2,2,0.21362956630916155,0,0,3.3333333333333335,0.18181818181818182,0,0,0.1921453842506474,0,0,168516.0
25,Travel_Rarely,949,Research & Development,1,3,Technical Degree,1,Male,81,3,1,Laboratory Technician,4,Married,3229,4910,4,No,11,3,2,1,7,2,2,3,2,0,2,0.9290802103037843,0,0,2.3333333333333335,0.25,0,0,0.4969607905354663,0,0,58122.0
26,Travel_Rarely,652,Research & Development,7,3,Other,3,Male,100,4,1,Laboratory Technician,1,Single,3578,23577,0,No,12,3,4,0,8,2,3,7,7,0,7,1.956400223041811,0,0,2.6666666666666665,0.7777777777777778,0,0,0.2095383141762452,0,0,64404.0
